,zipcode,state,target_clean,total_schools,has_preschool,has_elementary_school,has_middle_school,has_highschool,best_preschool_rating,best_elementary_school_rating,best_middle_school_rating,best_highschool_rating,preschool_distance,elementary_school_distance,middle_school_distance,highschool_distance,pool,sqft_clean,beds_clean,baths_int,has_half_bath,stories_int,is_split_level,fireplaces,has_firepit,heating_forced_air,heating_gas,heating_electric,heating_heat_pump,heating_oil,heating_baseboard,heating_radiant,heating_hot_water_steam,heating_central,heating_other,no_heating,cooling_central,cooling_heat_pump,cooling_evaporative,cooling_window_wall,cooling_fans,cooling_zoned,cooling_other,cooling_no,parking_garage,parking_carport,parking_driveway,parking_off_street,parking_other,parking_spaces,was_remodeled,city_clean,is_foreclosure,type_lot_land,type_single_family,type_condo,type_traditional,type_townhouse,type_multi_family,type_coop,type_mobile_manufactured,type_apartment,type_penthouse,type_farm_ranch,type_other,lotsize_clean,type_sum,house_age,is_new_construction,is_historical,best_preschool_rating_missing,best_elementary_school_rating_missing,best_middle_school_rating_missing,best_highschool_rating_missing
82,98166,WA,493999.0,3,1,1,1,1,4.0,4.0,4.0,1.0,0.3,0.3,0.3,1.7,0,1790.0,4.0,2.0,0,1.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,burien,1,0,1,0,0,0,0,0,0,0,0,0,0,7500.0,1,72.0,0,0,0,0,0,0
84,33313,FL,74900.0,3,1,1,1,1,2.0,4.0,4.0,4.0,0.28,0.67,0.67,0.67,0,960.0,2.0,2.0,0,2.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,lauderdale lakes,0,0,0,1,0,0,0,0,0,0,0,0,0,960.0,1,49.0,0,0,0,0,0,0
85,32218,FL,285990.0,3,0,1,1,1,0.0,6.0,4.0,4.0,100.0,3.9,3.6,2.7,0,2492.0,4.0,4.0,0,2.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,jacksonville,0,0,1,0,0,0,0,0,0,0,0,0,0,2492.0,1,7.0,1,0,0,0,0,0
86,32164,FL,187500.0,3,1,1,1,1,5.0,5.0,5.0,5.0,0.41,4.0,0.41,4.0,0,1553.0,3.0,2.0,0,1.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,palm coast,0,0,1,0,0,0,0,0,0,0,0,0,0,10000.0,1,37.0,0,0,0,0,0,0
87,33131,FL,259900.0,2,1,1,1,1,10.0,10.0,10.0,2.0,20.5,20.5,20.5,1.3,0,719.0,1.0,2.0,0,2.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,miami,0,0,0,1,0,0,0,0,0,0,0,0,0,719.0,1,12.0,0,0,0,0,0,0
88,33319,FL,94900.0,3,1,1,1,1,4.0,4.0,3.0,3.0,1.3,1.3,2.6,2.0,0,972.0,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,lauderhill,0,0,0,0,0,0,0,0,0,0,0,0,1,972.0,1,52.0,0,0,0,0,0,0
89,31904,GA,185000.0,3,1,1,1,1,4.0,7.0,4.0,7.0,0.6,2.6,0.7,2.6,0,3500.0,4.0,4.0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,columbus,0,0,1,0,0,0,0,0,0,0,0,0,0,40075.0,1,77.0,0,0,0,0,0,0
90,78734,TX,443900.0,3,1,1,1,1,10.0,10.0,9.0,8.0,2.52,2.52,2.52,2.66,0,2012.0,3.0,3.0,0,2.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,lakeway,0,0,1,0,0,0,0,0,0,0,0,0,0,9605.0,1,9.0,1,0,0,0,0,0
91,33133,FL,1550000.0,2,1,1,1,1,10.0,10.0,10.0,5.0,16.7,16.7,16.7,1.5,0,1369.0,3.0,2.0,0,2.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,miami,0,0,0,1,0,0,0,0,0,0,0,0,0,1369.0,1,8.0,1,0,0,0,0,0
92,33134,FL,525000.0,2,1,1,1,1,10.0,10.0,10.0,3.0,17.4,17.4,17.4,3.2,0,2275.0,3.0,2.0,0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,coral gables,0,0,1,0,0,0,0,0,0,0,0,0,0,5301.0,1,79.0,0,0,0,0,0,0
93,32206,FL,169000.0,3,1,1,1,1,2.0,3.0,3.0,3.0,0.9,4.7,0.4,4.7,0,1000.0,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,jacksonville,0,0,0,0,0,0,0,0,0,0,0,0,1,5536.0,1,69.0,0,0,0,0,0,0
95,44145,OH,924900.0,4,1,1,1,1,9.0,9.0,9.0,8.0,1.31,1.31,1.2,1.39,0,7362.0,6.0,6.0,0,2.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,westlake,0,0,1,0,0,0,0,0,0,0,0,0,0,19602.0,1,29.0,0,0,0,0,0,0
97,77098,TX,2197000.0,3,1,1,1,1,7.0,7.0,10.0,6.0,1.1,1.1,1.2,0.4,1,4410.0,4.0,5.0,0,2.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,houston,0,0,1,0,0,0,0,0,0,0,0,0,0,7318.0,1,7.0,1,0,0,0,0,0
98,91606,CA,1925000.0,3,0,1,1,1,0.0,8.0,3.0,8.0,100.0,1.56,0.37,1.56,0,6040.0,8.0,7.0,0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,0,north hollywood,0,0,0,0,0,0,1,0,0,0,0,0,0,8178.0,1,37.0,0,0,0,0,0,0
99,78216,TX,199900.0,3,1,1,1,1,4.0,4.0,4.0,4.0,0.9,0.9,1.0,0.9,0,1470.0,,2.0,0,,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,san antonio,0,0,0,0,0,0,0,0,0,0,0,1,0,9716.0,1,63.0,0,0,0,0,0,0
100,75071,TX,500777.0,3,1,1,1,1,8.0,9.0,9.0,9.0,1.0,6.61,4.34,6.61,0,3439.0,5.0,4.0,0,2.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,mckinney,0,0,1,0,0,0,0,0,0,0,0,0,0,7800.0,1,7.0,1,0,0,0,0,0
101,95126,CA,1299850.0,3,0,1,1,1,0.0,7.0,3.0,7.0,100.0,1.2,1.2,1.2,0,1859.0,3.0,3.0,0,3.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,san jose,0,0,0,0,0,1,0,0,0,0,0,0,0,1006.0,1,24.0,0,0,0,0,0,0
102,77057,TX,229900.0,3,1,1,1,1,7.0,7.0,5.0,1.0,0.9,0.9,0.8,1.5,0,1776.0,,,0,2.0,0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,houston,0,0,0,0,0,0,0,0,0,0,0,0,1,1776.0,1,48.0,0,0,0,0,0,0
104,11224,NY,999000.0,4,1,1,1,0,4.0,4.0,9.0,0.0,0.5,0.5,0.9,100.0,0,2400.0,,,0,3.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,brooklyn,0,0,0,0,0,0,0,0,0,0,0,0,1,4394.0,1,96.0,0,0,0,0,0,0
105,89109,NV,519900.0,3,1,1,1,1,3.0,3.0,0.0,2.0,1.08,1.08,1.64,1.74,1,1405.0,2.0,2.0,0,9.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,las vegas,0,0,0,1,0,0,0,0,0,0,0,0,0,1405.0,1,20.0,0,0,0,0,1,0
107,33140,FL,396000.0,3,1,1,1,1,10.0,10.0,10.0,5.0,26.5,26.5,26.5,2.4,0,1650.0,2.0,2.0,0,2.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,miami beach,0,0,0,1,0,0,0,0,0,0,0,0,0,1650.0,1,59.0,0,0,0,0,0,0
108,28270,NC,375000.0,3,1,1,1,1,4.0,6.0,3.0,6.0,2.2,2.6,2.8,2.6,0,2415.0,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,charlotte,0,0,0,0,0,0,0,0,0,0,0,0,1,2657.0,1,27.0,0,0,0,0,0,0
109,92647,CA,329900.0,3,0,1,1,1,0.0,5.0,9.0,5.0,100.0,0.8,0.6,0.8,1,754.0,1.0,1.0,0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,huntington beach,0,0,0,1,0,0,0,0,0,0,0,0,0,754.0,1,57.0,0,0,0,0,0,0
110,1604,MA,320000.0,2,1,1,1,1,2.0,4.0,4.0,4.0,3.8,2.7,2.7,2.7,0,1700.0,3.0,3.0,0,2.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,worcester,0,0,1,0,0,0,0,0,0,0,0,0,0,2613.0,1,7.0,1,0,0,0,0,0
112,37215,TN,1495000.0,3,0,1,1,1,0.0,5.0,5.0,4.0,100.0,3.59,3.59,1.38,0,6224.0,5.0,5.0,0,2.0,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,nashville,0,0,1,0,0,0,0,0,0,0,0,0,0,16988.0,1,20.0,0,0,0,0,0,0
113,77098,TX,273000.0,3,1,1,1,1,7.0,7.0,10.0,6.0,0.8,0.8,0.4,0.9,0,1064.0,1.0,1.0,0,2.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,houston,0,0,0,1,0,0,0,0,0,0,0,0,0,1064.0,1,20.0,0,0,0,0,0,0
114,37412,TN,102000.0,3,1,1,1,1,3.0,3.0,4.0,2.0,0.8,0.8,0.9,1.0,0,1350.0,,,0,1.0,0,1.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,chattanooga,0,0,0,0,0,0,0,0,0,0,0,0,1,43560.0,1,66.0,0,0,0,0,0,0
115,84120,UT,352000.0,3,1,1,1,1,2.0,2.0,2.0,2.0,0.63,0.63,0.63,0.53,0,2100.0,4.0,2.0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,west valley city,0,0,1,0,0,0,0,0,0,0,0,0,0,8276.0,1,51.0,0,0,0,0,0,0
116,32822,FL,99900.0,3,1,1,1,1,3.0,4.0,2.0,4.0,0.7,4.0,2.1,4.0,0,1372.0,3.0,2.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,orlando,0,0,1,0,0,0,0,0,0,0,0,0,0,1372.0,1,7.0,1,0,0,0,0,0
117,46256,IN,155000.0,3,0,1,1,1,0.0,5.0,3.0,5.0,100.0,0.48,1.2,0.48,0,1444.0,3.0,2.0,0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,indianapolis,0,0,1,0,0,0,0,0,0,0,0,0,0,12197.0,1,38.0,0,0,0,0,0,0
119,90016,CA,1700000.0,2,0,1,1,1,0.0,6.0,3.0,6.0,100.0,1.49,4.12,1.49,0,4368.0,12.0,6.0,0,2.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,0,los angeles,0,0,0,0,0,0,1,0,0,0,0,0,0,9885.0,1,71.0,0,0,0,0,0,0
121,48234,MI,48000.0,15,0,1,1,1,0.0,6.0,6.0,4.0,100.0,6.7,6.7,9.39,0,1008.0,4.0,2.0,0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,detroit,0,0,1,0,0,0,0,0,0,0,0,0,0,3920.0,1,76.0,0,0,0,0,0,0
122,31620,GA,28500.0,5,1,1,1,1,0.0,4.0,5.0,4.0,0.99,2.8,1.3,2.8,0,1075.0,3.0,2.0,1,1.0,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,adel,0,0,1,0,0,0,0,0,0,0,0,0,0,7405.0,1,59.0,0,0,1,0,0,0
123,37207,TN,600000.0,8,1,1,1,1,1.0,2.0,2.0,1.0,2.0,2.1,2.1,3.0,0,0.0,,,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,nashville,0,1,0,0,0,0,0,0,0,0,0,0,0,110642.0,1,0.0,0,0,0,0,0,0
124,33137,FL,499000.0,5,1,1,1,1,10.0,4.0,10.0,2.0,23.9,1.0,23.9,1.6,0,1170.0,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,miami,0,0,0,0,0,0,0,0,0,0,0,0,1,1170.0,1,10.0,1,0,0,0,0,0
125,11411,NY,659000.0,4,1,1,1,0,7.0,7.0,5.0,0.0,0.18,0.18,1.35,100.0,0,1062.0,4.0,2.0,0,2.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,1,jamaica,0,0,1,0,0,0,0,0,0,0,0,0,0,4900.0,1,76.0,0,0,0,0,0,0
126,33024,FL,285000.0,3,1,1,1,1,3.0,4.0,5.0,4.0,0.6,0.7,0.6,0.7,0,914.0,3.0,2.0,0,1.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hollywood,0,0,1,0,0,0,0,0,0,0,0,0,0,6987.0,1,67.0,0,0,0,0,0,0
127,33316,FL,2150000.0,3,1,1,1,1,7.0,7.0,5.0,7.0,0.9,0.9,2.0,2.5,0,3418.0,3.0,4.0,0,2.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,fort lauderdale,0,0,1,0,0,0,0,0,0,0,0,0,0,3659.0,1,27.0,0,0,0,0,0,0
128,79928,TX,169950.0,3,1,1,1,1,6.0,6.0,4.0,3.0,0.65,0.65,0.65,0.65,0,1488.0,4.0,2.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,el paso,0,0,1,0,0,0,0,0,0,0,0,0,0,5227.0,1,10.0,1,0,0,0,0,0
129,37409,TN,298700.0,2,1,1,1,1,3.0,4.0,4.0,4.0,1.5,3.4,3.4,3.4,0,1806.0,3.0,3.0,0,1.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,chattanooga,0,0,1,0,0,0,0,0,0,0,0,0,0,6534.0,1,76.0,0,0,0,0,0,0
130,78230,TX,424900.0,3,1,1,1,1,6.0,7.0,5.0,7.0,1.1,1.4,2.2,1.4,0,2358.0,3.0,3.0,0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,san antonio,0,0,1,0,0,0,0,0,0,0,0,0,0,7405.0,1,14.0,0,0,0,0,0,0
131,33612,FL,209000.0,3,0,1,1,1,0.0,4.0,2.0,4.0,100.0,9.81,1.31,9.81,0,1456.0,2.0,2.0,0,2.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,tampa,0,0,1,0,0,0,0,0,0,0,0,0,0,6000.0,1,102.0,0,1,0,0,0,0
132,30354,GA,175000.0,2,1,1,1,0,3.0,3.0,3.0,0.0,0.95,0.95,0.34,100.0,0,1000.0,3.0,2.0,0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,atlanta,0,0,1,0,0,0,0,0,0,0,0,0,0,8398.0,1,70.0,0,0,0,0,0,0
133,98199,WA,2595000.0,6,0,1,1,1,0.0,9.0,8.0,9.0,100.0,3.0,0.7,3.0,0,3190.0,,,0,,0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,seattle,0,0,0,0,0,0,0,0,0,0,0,0,1,14810.0,1,59.0,0,0,0,0,0,0
134,33710,FL,299999.0,3,0,1,1,1,0.0,3.0,3.0,3.0,100.0,0.4,0.8,2.6,0,1517.0,,,0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,saint petersburg,0,0,0,0,0,0,0,0,0,0,0,0,1,8786.0,1,60.0,0,0,0,0,0,0
135,33706,FL,774900.0,3,1,1,1,1,4.0,4.0,2.0,4.0,5.76,5.76,6.21,4.06,0,1867.0,4.0,2.0,0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,saint pete beach,0,0,1,0,0,0,0,0,0,0,0,0,0,8677.0,1,56.0,0,0,0,0,0,0
136,77845,TX,445000.0,6,1,1,1,1,7.0,7.0,6.0,7.0,4.1,4.1,10.1,6.2,0,2726.0,4.0,3.0,0,1.0,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,college station,0,0,1,0,0,0,0,0,0,0,0,0,0,43560.0,1,21.0,0,0,0,0,0,0
137,34471,FL,265500.0,8,1,1,1,1,3.0,6.0,7.0,6.0,0.8,3.2,1.6,3.2,0,2021.0,3.0,2.0,0,1.0,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ocala,0,0,1,0,0,0,0,0,0,0,0,0,0,2021.0,1,34.0,0,0,0,0,0,0
138,95835,CA,499990.0,3,0,1,1,1,0.0,4.0,3.0,0.0,100.0,0.3,1.8,1.9,0,2632.0,4.0,3.0,0,2.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,sacramento,0,0,1,0,0,0,0,0,0,0,0,0,0,4970.0,1,25.0,0,0,0,0,0,1
139,30305,GA,1295000.0,3,0,1,1,1,0.0,8.0,6.0,6.0,100.0,0.93,0.45,3.68,0,4276.0,4.0,6.0,0,3.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,atlanta,0,0,1,0,0,0,0,0,0,0,0,0,0,46174.0,1,61.0,0,0,0,0,0,0
140,33610,FL,86960.0,3,1,1,1,1,1.0,3.0,2.0,3.0,0.2,7.1,5.6,7.1,0,768.0,3.0,1.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,tampa,0,0,1,0,0,0,0,0,0,0,0,0,0,5000.0,1,66.0,0,0,0,0,0,0
141,44119,OH,140000.0,8,1,1,1,1,2.0,6.0,0.0,5.0,0.4,12.4,1.64,9.2,0,1996.0,2.0,3.0,1,3.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cleveland,0,0,0,1,0,1,0,0,0,0,0,0,0,1996.0,2,25.0,0,0,0,0,1,0
143,75052,TX,307000.0,3,1,1,1,1,6.0,6.0,6.0,5.0,0.3,0.3,0.3,1.2,0,2533.0,5.0,4.0,0,2.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,grand prairie,0,0,1,0,0,0,0,0,0,0,0,0,0,6969.0,1,24.0,0,0,0,0,0,0
144,33764,FL,100000.0,3,1,1,1,1,4.0,4.0,3.0,4.0,1.06,1.06,0.25,1.21,1,880.0,2.0,2.0,0,2.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,clearwater,0,0,0,1,0,0,0,0,0,0,0,0,0,880.0,1,58.0,0,0,0,0,0,0
145,33326,FL,565000.0,3,1,1,1,1,9.0,9.0,9.0,9.0,1.2,1.2,0.7,2.5,0,2255.0,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,weston,0,0,0,0,0,0,0,0,0,0,0,0,1,7841.0,1,31.0,0,0,0,0,0,0
146,28278,NC,364990.0,5,0,1,1,1,0.0,9.0,5.0,7.0,100.0,0.3,2.5,6.3,0,2762.0,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,charlotte,0,0,0,0,0,0,0,0,0,0,0,0,1,2762.0,1,8.0,1,0,0,0,0,0
147,33170,FL,250000.0,2,1,1,1,1,10.0,10.0,10.0,2.0,2.9,2.9,2.9,2.1,0,1672.0,3.0,2.0,0,2.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,miami,0,0,0,0,0,1,0,0,0,0,0,0,0,1672.0,1,20.0,0,0,0,0,0,0
148,33308,FL,279900.0,3,0,1,1,1,0.0,10.0,5.0,7.0,100.0,2.77,2.81,3.23,0,1200.0,,2.0,0,9.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,fort lauderdale,0,0,0,1,0,0,0,0,0,0,0,0,0,1200.0,1,54.0,0,0,0,0,0,0
149,33027,FL,525000.0,3,1,1,1,1,8.0,8.0,8.0,7.0,0.91,0.91,1.82,1.87,0,2469.0,4.0,3.0,0,1.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,pembroke pines,0,0,1,0,0,0,0,0,0,0,0,0,0,8450.0,1,23.0,0,0,0,0,0,0
150,89506,NV,290000.0,3,1,1,1,1,3.0,3.0,4.0,3.0,2.1,2.1,4.7,4.6,0,1152.0,4.0,2.0,0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,reno,0,0,1,0,0,0,0,0,0,0,0,0,0,31363.0,1,53.0,0,0,0,0,0,0
152,89521,NV,445000.0,3,1,1,1,1,8.0,8.0,0.0,8.0,0.27,1.71,1.64,1.71,0,2114.0,4.0,3.0,0,2.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,reno,0,0,1,0,0,0,0,0,0,0,0,0,0,6005.0,1,20.0,0,0,0,0,1,0
155,33401,FL,150000.0,3,1,1,1,1,4.0,4.0,5.0,3.0,0.49,0.49,0.44,2.75,0,0.0,,,0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,west palm beach,0,1,0,0,0,0,0,0,0,0,0,0,0,11326.0,1,0.0,0,0,0,0,0,0
156,32164,FL,29000.0,3,1,1,1,1,4.0,5.0,4.0,5.0,5.89,4.1,5.89,4.1,0,0.0,,,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,palm coast,0,1,0,0,0,0,0,0,0,0,0,0,0,10105.0,1,0.0,0,0,0,0,0,0
157,75214,TX,995000.0,3,0,1,1,1,0.0,10.0,5.0,5.0,100.0,0.6,1.0,1.1,0,3905.0,4.0,4.0,0,2.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,dallas,0,0,1,0,0,0,0,0,0,0,0,0,0,12632.0,1,71.0,0,0,0,0,0,0
158,33319,FL,119500.0,3,1,1,1,1,4.0,4.0,3.0,3.0,0.3,0.3,1.53,1.41,0,1234.0,2.0,2.0,0,2.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lauderdale lakes,0,0,0,1,0,0,0,0,0,0,0,0,0,1234.0,1,55.0,0,0,0,0,0,0
159,78260,TX,470000.0,3,1,1,1,1,10.0,10.0,10.0,8.0,2.9,2.9,1.8,4.4,0,3097.0,,4.0,0,,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,san antonio,0,0,0,0,1,0,0,0,0,0,0,0,0,27878.0,1,8.0,1,0,0,0,0,0
160,32206,FL,57900.0,3,1,1,1,1,1.0,3.0,3.0,3.0,0.6,4.9,0.2,4.9,0,1500.0,3.0,2.0,0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,jacksonville,0,0,1,0,0,0,0,0,0,0,0,0,0,8376.0,1,117.0,0,1,0,0,0,0
161,10466,NY,799999.0,3,1,1,1,0,1.0,1.0,6.0,0.0,0.41,0.41,0.43,100.0,0,1136.0,6.0,4.0,0,2.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,bronx,0,0,0,0,0,0,1,0,0,0,0,0,0,3000.0,1,96.0,0,0,0,0,0,0
162,33018,FL,575000.0,5,1,1,1,1,10.0,10.0,10.0,6.0,29.21,28.4,29.21,2.38,0,3408.0,5.0,5.0,0,2.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hialeah,0,0,1,0,0,0,0,0,0,0,0,0,0,7276.0,1,21.0,0,0,0,0,0,0
163,31768,GA,159900.0,8,1,1,1,1,5.0,5.0,6.0,6.0,0.5,0.5,3.1,3.1,0,2000.0,3.0,3.0,1,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,moultrie,0,0,1,0,0,0,0,0,0,0,0,0,0,27878.0,1,73.0,0,0,0,0,0,0
164,30606,GA,85000.0,3,1,1,1,1,2.0,5.0,5.0,5.0,0.9,2.0,1.0,2.0,0,1430.0,2.0,2.0,0,2.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,athens,0,0,0,1,0,0,0,0,0,0,0,0,0,1430.0,1,42.0,0,0,0,0,0,0
